,Unnamed: 0,O_ID,O_Time,usage,Hour,year
58309771,12733334,2102,2021-10-23 19:00:00,25,19:00:00,2021
58309772,12733335,2102,2021-10-23 20:00:00,9,20:00:00,2021
58309773,12733336,2102,2021-10-23 21:00:00,12,21:00:00,2021
58309774,12733337,2102,2021-10-23 22:00:00,14,22:00:00,2021
58309775,12733338,2102,2021-10-23 23:00:00,13,23:00:00,2021
58309776,12733339,2102,2021-10-24 00:00:00,10,00:00:00,2021
58309777,12733340,2102,2021-10-24 01:00:00,7,01:00:00,2021
58309778,12733341,2102,2021-10-24 02:00:00,2,02:00:00,2021
58309779,12733342,2102,2021-10-24 03:00:00,3,03:00:00,2021
58309780,12733343,2102,2021-10-24 04:00:00,0,04:00:00,2021
58309781,12733344,2102,2021-10-24 05:00:00,2,05:00:00,2021
58309782,12733345,2102,2021-10-24 06:00:00,2,06:00:00,2021
58309783,12733346,2102,2021-10-24 07:00:00,4,07:00:00,2021
58309784,12733347,2102,2021-10-24 08:00:00,4,08:00:00,2021
58309785,12733348,2102,2021-10-24 09:00:00,5,09:00:00,2021
58309786,12733349,2102,2021-10-24 10:00:00,8,10:00:00,2021
58309787,12733350,2102,2021-10-24 11:00:00,6,11:00:00,2021
58309788,12733351,2102,2021-10-24 12:00:00,13,12:00:00,2021
58309789,12733352,2102,2021-10-24 13:00:00,13,13:00:00,2021
58309790,12733353,2102,2021-10-24 14:00:00,16,14:00:00,2021
58309791,12733354,2102,2021-10-24 15:00:00,29,15:00:00,2021
58309792,12733355,2102,2021-10-24 16:00:00,28,16:00:00,2021
58309793,12733356,2102,2021-10-24 17:00:00,32,17:00:00,2021
58309794,12733357,2102,2021-10-24 18:00:00,17,18:00:00,2021
58309795,12733358,2102,2021-10-24 19:00:00,19,19:00:00,2021
58309796,12733359,2102,2021-10-24 20:00:00,28,20:00:00,2021
58309797,12733360,2102,2021-10-24 21:00:00,22,21:00:00,2021
58309798,12733361,2102,2021-10-24 22:00:00,13,22:00:00,2021
58309799,12733362,2102,2021-10-24 23:00:00,6,23:00:00,2021
58309800,12733363,2102,2021-10-25 00:00:00,6,00:00:00,2021
58309801,12733364,2102,2021-10-25 01:00:00,4,01:00:00,2021
58309802,12733365,2102,2021-10-25 02:00:00,4,02:00:00,2021
58309803,12733366,2102,2021-10-25 03:00:00,0,03:00:00,2021
58309804,12733367,2102,2021-10-25 04:00:00,0,04:00:00,2021
58309805,12733368,2102,2021-10-25 05:00:00,0,05:00:00,2021
58309806,12733369,2102,2021-10-25 06:00:00,0,06:00:00,2021
58309807,12733370,2102,2021-10-25 07:00:00,6,07:00:00,2021
58309808,12733371,2102,2021-10-25 08:00:00,19,08:00:00,2021
58309809,12733372,2102,2021-10-25 09:00:00,8,09:00:00,2021
58309810,12733373,2102,2021-10-25 10:00:00,7,10:00:00,2021
58309811,12733374,2102,2021-10-25 11:00:00,3,11:00:00,2021
58309812,12733375,2102,2021-10-25 12:00:00,8,12:00:00,2021
58309813,12733376,2102,2021-10-25 13:00:00,6,13:00:00,2021
58309814,12733377,2102,2021-10-25 14:00:00,11,14:00:00,2021
58309815,12733378,2102,2021-10-25 15:00:00,15,15:00:00,2021
58309816,12733379,2102,2021-10-25 16:00:00,17,16:00:00,2021
58309817,12733380,2102,2021-10-25 17:00:00,18,17:00:00,2021
58309818,12733381,2102,2021-10-25 18:00:00,29,18:00:00,2021
58309819,12733382,2102,2021-10-25 19:00:00,20,19:00:00,2021
58309820,12733383,2102,2021-10-25 20:00:00,33,20:00:00,2021
58309821,12733384,2102,2021-10-25 21:00:00,16,21:00:00,2021
58309822,12733385,2102,2021-10-25 22:00:00,26,22:00:00,2021
58309823,12733386,2102,2021-10-25 23:00:00,6,23:00:00,2021
58309824,12733387,2102,2021-10-26 00:00:00,8,00:00:00,2021
58309825,12733388,2102,2021-10-26 01:00:00,7,01:00:00,2021
58309826,12733389,2102,2021-10-26 02:00:00,5,02:00:00,2021
58309827,12733390,2102,2021-10-26 03:00:00,8,03:00:00,2021
58309828,12733391,2102,2021-10-26 04:00:00,0,04:00:00,2021
58309829,12733392,2102,2021-10-26 05:00:00,1,05:00:00,2021
58309830,12733393,2102,2021-10-26 06:00:00,2,06:00:00,2021
58309831,12733394,2102,2021-10-26 07:00:00,3,07:00:00,2021
58309832,12733395,2102,2021-10-26 08:00:00,7,08:00:00,2021
58309833,12733396,2102,2021-10-26 09:00:00,5,09:00:00,2021
58309834,12733397,2102,2021-10-26 10:00:00,6,10:00:00,2021
58309835,12733398,2102,2021-10-26 11:00:00,2,11:00:00,2021
58309836,12733399,2102,2021-10-26 12:00:00,5,12:00:00,2021
58309837,12733400,2102,2021-10-26 13:00:00,3,13:00:00,2021
58309838,12733401,2102,2021-10-26 14:00:00,17,14:00:00,2021
58309839,12733402,2102,2021-10-26 15:00:00,8,15:00:00,2021
58309840,12733403,2102,2021-10-26 16:00:00,16,16:00:00,2021
58309841,12733404,2102,2021-10-26 17:00:00,21,17:00:00,2021
58309842,12733405,2102,2021-10-26 18:00:00,21,18:00:00,2021
58309843,12733406,2102,2021-10-26 19:00:00,30,19:00:00,2021
58309844,12733407,2102,2021-10-26 20:00:00,23,20:00:00,2021
58309845,12733408,2102,2021-10-26 21:00:00,21,21:00:00,2021
58309846,12733409,2102,2021-10-26 22:00:00,34,22:00:00,2021
58309847,12733410,2102,2021-10-26 23:00:00,10,23:00:00,2021
58309848,12733411,2102,2021-10-27 00:00:00,14,00:00:00,2021
58309849,12733412,2102,2021-10-27 01:00:00,7,01:00:00,2021
58309850,12733413,2102,2021-10-27 02:00:00,3,02:00:00,2021
58309851,12733414,2102,2021-10-27 03:00:00,4,03:00:00,2021
58309852,12733415,2102,2021-10-27 04:00:00,1,04:00:00,2021
58309853,12733416,2102,2021-10-27 05:00:00,0,05:00:00,2021
58309854,12733417,2102,2021-10-27 06:00:00,2,06:00:00,2021
58309855,12733418,2102,2021-10-27 07:00:00,3,07:00:00,2021
58309856,12733419,2102,2021-10-27 08:00:00,12,08:00:00,2021
58309857,12733420,2102,2021-10-27 09:00:00,5,09:00:00,2021
58309858,12733421,2102,2021-10-27 10:00:00,3,10:00:00,2021
58309859,12733422,2102,2021-10-27 11:00:00,6,11:00:00,2021
58309860,12733423,2102,2021-10-27 12:00:00,12,12:00:00,2021
58309861,12733424,2102,2021-10-27 13:00:00,6,13:00:00,2021
58309862,12733425,2102,2021-10-27 14:00:00,9,14:00:00,2021
58309863,12733426,2102,2021-10-27 15:00:00,8,15:00:00,2021
58309864,12733427,2102,2021-10-27 16:00:00,7,16:00:00,2021
58309865,12733428,2102,2021-10-27 17:00:00,17,17:00:00,2021
58309866,12733429,2102,2021-10-27 18:00:00,14,18:00:00,2021
58309867,12733430,2102,2021-10-27 19:00:00,25,19:00:00,2021
58309868,12733431,2102,2021-10-27 20:00:00,21,20:00:00,2021
58309869,12733432,2102,2021-10-27 21:00:00,12,21:00:00,2021
58309870,12733433,2102,2021-10-27 22:00:00,32,22:00:00,2021
58309871,12733434,2102,2021-10-27 23:00:00,15,23:00:00,2021
58309872,12733435,2102,2021-10-28 00:00:00,8,00:00:00,2021
58309873,12733436,2102,2021-10-28 01:00:00,11,01:00:00,2021
58309874,12733437,2102,2021-10-28 02:00:00,5,02:00:00,2021
58309875,12733438,2102,2021-10-28 03:00:00,2,03:00:00,2021
58309876,12733439,2102,2021-10-28 04:00:00,1,04:00:00,2021
58309877,12733440,2102,2021-10-28 05:00:00,0,05:00:00,2021
58309878,12733441,2102,2021-10-28 06:00:00,0,06:00:00,2021
58309879,12733442,2102,2021-10-28 07:00:00,3,07:00:00,2021
58309880,12733443,2102,2021-10-28 08:00:00,10,08:00:00,2021
58309881,12733444,2102,2021-10-28 09:00:00,12,09:00:00,2021
58309882,12733445,2102,2021-10-28 10:00:00,6,10:00:00,2021
58309883,12733446,2102,2021-10-28 11:00:00,6,11:00:00,2021
58309884,12733447,2102,2021-10-28 12:00:00,10,12:00:00,2021
58309885,12733448,2102,2021-10-28 13:00:00,5,13:00:00,2021
58309886,12733449,2102,2021-10-28 14:00:00,11,14:00:00,2021
58309887,12733450,2102,2021-10-28 15:00:00,11,15:00:00,2021
58309888,12733451,2102,2021-10-28 16:00:00,13,16:00:00,2021
58309889,12733452,2102,2021-10-28 17:00:00,17,17:00:00,2021
58309890,12733453,2102,2021-10-28 18:00:00,17,18:00:00,2021
58309891,12733454,2102,2021-10-28 19:00:00,28,19:00:00,2021
58309892,12733455,2102,2021-10-28 20:00:00,19,20:00:00,2021
58309893,12733456,2102,2021-10-28 21:00:00,18,21:00:00,2021
58309894,12733457,2102,2021-10-28 22:00:00,25,22:00:00,2021
58309895,12733458,2102,2021-10-28 23:00:00,14,23:00:00,2021
58309896,12733459,2102,2021-10-29 00:00:00,11,00:00:00,2021
58309897,12733460,2102,2021-10-29 01:00:00,8,01:00:00,2021
58309898,12733461,2102,2021-10-29 02:00:00,6,02:00:00,2021
58309899,12733462,2102,2021-10-29 03:00:00,1,03:00:00,2021
58309900,12733463,2102,2021-10-29 04:00:00,0,04:00:00,2021
58309901,12733464,2102,2021-10-29 05:00:00,1,05:00:00,2021
58309902,12733465,2102,2021-10-29 06:00:00,2,06:00:00,2021
58309903,12733466,2102,2021-10-29 07:00:00,5,07:00:00,2021
58309904,12733467,2102,2021-10-29 08:00:00,15,08:00:00,2021
58309905,12733468,2102,2021-10-29 09:00:00,5,09:00:00,2021
58309906,12733469,2102,2021-10-29 10:00:00,5,10:00:00,2021
58309907,12733470,2102,2021-10-29 11:00:00,8,11:00:00,2021
58309908,12733471,2102,2021-10-29 12:00:00,5,12:00:00,2021
58309909,12733472,2102,2021-10-29 13:00:00,15,13:00:00,2021
58309910,12733473,2102,2021-10-29 14:00:00,3,14:00:00,2021
58309911,12733474,2102,2021-10-29 15:00:00,13,15:00:00,2021
58309912,12733475,2102,2021-10-29 16:00:00,8,16:00:00,2021
58309913,12733476,2102,2021-10-29 17:00:00,14,17:00:00,2021
58309914,12733477,2102,2021-10-29 18:00:00,21,18:00:00,2021
58309915,12733478,2102,2021-10-29 19:00:00,22,19:00:00,2021
58309916,12733479,2102,2021-10-29 20:00:00,31,20:00:00,2021
58309917,12733480,2102,2021-10-29 21:00:00,18,21:00:00,2021
58309918,12733481,2102,2021-10-29 22:00:00,29,22:00:00,2021
58309919,12733482,2102,2021-10-29 23:00:00,17,23:00:00,2021
58309920,12733483,2102,2021-10-30 00:00:00,14,00:00:00,2021
58309921,12733484,2102,2021-10-30 01:00:00,7,01:00:00,2021
58309922,12733485,2102,2021-10-30 02:00:00,11,02:00:00,2021
58309923,12733486,2102,2021-10-30 03:00:00,6,03:00:00,2021
58309924,12733487,2102,2021-10-30 04:00:00,1,04:00:00,2021
58309925,12733488,2102,2021-10-30 05:00:00,0,05:00:00,2021
58309926,12733489,2102,2021-10-30 06:00:00,1,06:00:00,2021
58309927,12733490,2102,2021-10-30 07:00:00,4,07:00:00,2021
58309928,12733491,2102,2021-10-30 08:00:00,7,08:00:00,2021
58309929,12733492,2102,2021-10-30 09:00:00,9,09:00:00,2021
58309930,12733493,2102,2021-10-30 10:00:00,5,10:00:00,2021
58309931,12733494,2102,2021-10-30 11:00:00,7,11:00:00,2021
58309932,12733495,2102,2021-10-30 12:00:00,21,12:00:00,2021
58309933,12733496,2102,2021-10-30 13:00:00,12,13:00:00,2021
58309934,12733497,2102,2021-10-30 14:00:00,13,14:00:00,2021
58309935,12733498,2102,2021-10-30 15:00:00,22,15:00:00,2021
58309936,12733499,2102,2021-10-30 16:00:00,22,16:00:00,2021
58309937,12733500,2102,2021-10-30 17:00:00,16,17:00:00,2021
58309938,12733501,2102,2021-10-30 18:00:00,22,18:00:00,2021
58309939,12733502,2102,2021-10-30 19:00:00,20,19:00:00,2021
58309940,12733503,2102,2021-10-30 20:00:00,13,20:00:00,2021
58309941,12733504,2102,2021-10-30 21:00:00,18,21:00:00,2021
58309942,12733505,2102,2021-10-30 22:00:00,27,22:00:00,2021
58309943,12733506,2102,2021-10-30 23:00:00,10,23:00:00,2021
58309944,12733507,2102,2021-10-31 00:00:00,9,00:00:00,2021
58309945,12733508,2102,2021-10-31 01:00:00,4,01:00:00,2021
58309946,12733509,2102,2021-10-31 02:00:00,8,02:00:00,2021
58309947,12733510,2102,2021-10-31 03:00:00,1,03:00:00,2021
58309948,12733511,2102,2021-10-31 04:00:00,1,04:00:00,2021
58309949,12733512,2102,2021-10-31 05:00:00,2,05:00:00,2021
58309950,12733513,2102,2021-10-31 06:00:00,0,06:00:00,2021
58309951,12733514,2102,2021-10-31 07:00:00,3,07:00:00,2021
58309952,12733515,2102,2021-10-31 08:00:00,7,08:00:00,2021
58309953,12733516,2102,2021-10-31 09:00:00,10,09:00:00,2021
58309954,12733517,2102,2021-10-31 10:00:00,7,10:00:00,2021
58309955,12733518,2102,2021-10-31 11:00:00,5,11:00:00,2021
58309956,12733519,2102,2021-10-31 12:00:00,12,12:00:00,2021
58309957,12733520,2102,2021-10-31 13:00:00,17,13:00:00,2021
58309958,12733521,2102,2021-10-31 14:00:00,23,14:00:00,2021
58309959,12733522,2102,2021-10-31 15:00:00,24,15:00:00,2021
58309960,12733523,2102,2021-10-31 16:00:00,20,16:00:00,2021
58309961,12733524,2102,2021-10-31 17:00:00,33,17:00:00,2021
58309962,12733525,2102,2021-10-31 18:00:00,25,18:00:00,2021
58309963,12733526,2102,2021-10-31 19:00:00,17,19:00:00,2021
58309964,12733527,2102,2021-10-31 20:00:00,4,20:00:00,2021
58309965,12733528,2102,2021-10-31 21:00:00,6,21:00:00,2021
58309966,12733529,2102,2021-10-31 22:00:00,7,22:00:00,2021
58309967,12733530,2102,2021-10-31 23:00:00,6,23:00:00,2021
58309968,12733531,2102,2021-11-01 00:00:00,3,00:00:00,2021
58309969,12733532,2102,2021-11-01 01:00:00,0,01:00:00,2021
58309970,12733533,2102,2021-11-01 02:00:00,2,02:00:00,2021
58309971,12733534,2102,2021-11-01 03:00:00,1,03:00:00,2021
58309972,12733535,2102,2021-11-01 04:00:00,0,04:00:00,2021
58309973,12733536,2102,2021-11-01 05:00:00,0,05:00:00,2021
58309974,12733537,2102,2021-11-01 06:00:00,1,06:00:00,2021
58309975,12733538,2102,2021-11-01 07:00:00,3,07:00:00,2021
58309976,12733539,2102,2021-11-01 08:00:00,18,08:00:00,2021
58309977,12733540,2102,2021-11-01 09:00:00,12,09:00:00,2021
58309978,12733541,2102,2021-11-01 10:00:00,1,10:00:00,2021
58309979,12733542,2102,2021-11-01 11:00:00,2,11:00:00,2021
58309980,12733543,2102,2021-11-01 12:00:00,9,12:00:00,2021
58309981,12733544,2102,2021-11-01 13:00:00,9,13:00:00,2021
58309982,12733545,2102,2021-11-01 14:00:00,11,14:00:00,2021
58309983,12733546,2102,2021-11-01 15:00:00,10,15:00:00,2021
58309984,12733547,2102,2021-11-01 16:00:00,17,16:00:00,2021
58309985,12733548,2102,2021-11-01 17:00:00,32,17:00:00,2021
58309986,12733549,2102,2021-11-01 18:00:00,24,18:00:00,2021
58309987,12733550,2102,2021-11-01 19:00:00,23,19:00:00,2021
58309988,12733551,2102,2021-11-01 20:00:00,19,20:00:00,2021
58309989,12733552,2102,2021-11-01 21:00:00,18,21:00:00,2021
58309990,12733553,2102,2021-11-01 22:00:00,25,22:00:00,2021
58309991,12733554,2102,2021-11-01 23:00:00,9,23:00:00,2021
58309992,12733555,2102,2021-11-02 00:00:00,14,00:00:00,2021
58309993,12733556,2102,2021-11-02 01:00:00,10,01:00:00,2021
58309994,12733557,2102,2021-11-02 02:00:00,7,02:00:00,2021
58309995,12733558,2102,2021-11-02 03:00:00,9,03:00:00,2021
58309996,12733559,2102,2021-11-02 04:00:00,5,04:00:00,2021
58309997,12733560,2102,2021-11-02 05:00:00,3,05:00:00,2021
58309998,12733561,2102,2021-11-02 06:00:00,1,06:00:00,2021
58309999,12733562,2102,2021-11-02 07:00:00,5,07:00:00,2021
58310000,12733563,2102,2021-11-02 08:00:00,16,08:00:00,2021
58310001,12733564,2102,2021-11-02 09:00:00,2,09:00:00,2021
58310002,12733565,2102,2021-11-02 10:00:00,1,10:00:00,2021
58310003,12733566,2102,2021-11-02 11:00:00,6,11:00:00,2021
58310004,12733567,2102,2021-11-02 12:00:00,14,12:00:00,2021
58310005,12733568,2102,2021-11-02 13:00:00,9,13:00:00,2021
58310006,12733569,2102,2021-11-02 14:00:00,7,14:00:00,2021
58310007,12733570,2102,2021-11-02 15:00:00,7,15:00:00,2021
58310008,12733571,2102,2021-11-02 16:00:00,12,16:00:00,2021
58310009,12733572,2102,2021-11-02 17:00:00,15,17:00:00,2021
58310010,12733573,2102,2021-11-02 18:00:00,17,18:00:00,2021
58310011,12733574,2102,2021-11-02 19:00:00,21,19:00:00,2021
58310012,12733575,2102,2021-11-02 20:00:00,28,20:00:00,2021
58310013,12733576,2102,2021-11-02 21:00:00,12,21:00:00,2021
58310014,12733577,2102,2021-11-02 22:00:00,11,22:00:00,2021
58310015,12733578,2102,2021-11-02 23:00:00,22,23:00:00,2021
58310016,12733579,2102,2021-11-03 00:00:00,8,00:00:00,2021
58310017,12733580,2102,2021-11-03 01:00:00,5,01:00:00,2021
58310018,12733581,2102,2021-11-03 02:00:00,11,02:00:00,2021
58310019,12733582,2102,2021-11-03 03:00:00,5,03:00:00,2021
58310020,12733583,2102,2021-11-03 04:00:00,7,04:00:00,2021
58310021,12733584,2102,2021-11-03 05:00:00,3,05:00:00,2021
58310022,12733585,2102,2021-11-03 06:00:00,0,06:00:00,2021
58310023,12733586,2102,2021-11-03 07:00:00,6,07:00:00,2021
58310024,12733587,2102,2021-11-03 08:00:00,17,08:00:00,2021
58310025,12733588,2102,2021-11-03 09:00:00,4,09:00:00,2021
58310026,12733589,2102,2021-11-03 10:00:00,6,10:00:00,2021
58310027,12733590,2102,2021-11-03 11:00:00,8,11:00:00,2021
58310028,12733591,2102,2021-11-03 12:00:00,7,12:00:00,2021
58310029,12733592,2102,2021-11-03 13:00:00,8,13:00:00,2021
58310030,12733593,2102,2021-11-03 14:00:00,8,14:00:00,2021
58310031,12733594,2102,2021-11-03 15:00:00,13,15:00:00,2021
58310032,12733595,2102,2021-11-03 16:00:00,10,16:00:00,2021
58310033,12733596,2102,2021-11-03 17:00:00,19,17:00:00,2021
58310034,12733597,2102,2021-11-03 18:00:00,23,18:00:00,2021
58310035,12733598,2102,2021-11-03 19:00:00,26,19:00:00,2021
58310036,12733599,2102,2021-11-03 20:00:00,21,20:00:00,2021
58310037,12733600,2102,2021-11-03 21:00:00,20,21:00:00,2021
58310038,12733601,2102,2021-11-03 22:00:00,16,22:00:00,2021
58310039,12733602,2102,2021-11-03 23:00:00,4,23:00:00,2021
58310040,12733603,2102,2021-11-04 00:00:00,20,00:00:00,2021
58310041,12733604,2102,2021-11-04 01:00:00,2,01:00:00,2021
58310042,12733605,2102,2021-11-04 02:00:00,6,02:00:00,2021
58310043,12733606,2102,2021-11-04 03:00:00,12,03:00:00,2021
58310044,12733607,2102,2021-11-04 04:00:00,0,04:00:00,2021
58310045,12733608,2102,2021-11-04 05:00:00,3,05:00:00,2021
58310046,12733609,2102,2021-11-04 06:00:00,3,06:00:00,2021
58310047,12733610,2102,2021-11-04 07:00:00,8,07:00:00,2021
58310048,12733611,2102,2021-11-04 08:00:00,9,08:00:00,2021
58310049,12733612,2102,2021-11-04 09:00:00,11,09:00:00,2021
58310050,12733613,2102,2021-11-04 10:00:00,2,10:00:00,2021
58310051,12733614,2102,2021-11-04 11:00:00,5,11:00:00,2021
58310052,12733615,2102,2021-11-04 12:00:00,10,12:00:00,2021
58310053,12733616,2102,2021-11-04 13:00:00,1,13:00:00,2021
58310054,12733617,2102,2021-11-04 14:00:00,1,14:00:00,2021
58310055,12733618,2102,2021-11-04 15:00:00,6,15:00:00,2021
58310056,12733619,2102,2021-11-04 16:00:00,7,16:00:00,2021
58310057,12733620,2102,2021-11-04 17:00:00,14,17:00:00,2021
58310058,12733621,2102,2021-11-04 18:00:00,21,18:00:00,2021
58310059,12733622,2102,2021-11-04 19:00:00,23,19:00:00,2021
58310060,12733623,2102,2021-11-04 20:00:00,21,20:00:00,2021
58310061,12733624,2102,2021-11-04 21:00:00,23,21:00:00,2021
58310062,12733625,2102,2021-11-04 22:00:00,13,22:00:00,2021
58310063,12733626,2102,2021-11-04 23:00:00,14,23:00:00,2021
58310064,12733627,2102,2021-11-05 00:00:00,17,00:00:00,2021
58310065,12733628,2102,2021-11-05 01:00:00,9,01:00:00,2021
58310066,12733629,2102,2021-11-05 02:00:00,4,02:00:00,2021
58310067,12733630,2102,2021-11-05 03:00:00,7,03:00:00,2021
58310068,12733631,2102,2021-11-05 04:00:00,2,04:00:00,2021
58310069,12733632,2102,2021-11-05 05:00:00,1,05:00:00,2021
58310070,12733633,2102,2021-11-05 06:00:00,1,06:00:00,2021
58310071,12733634,2102,2021-11-05 07:00:00,4,07:00:00,2021
58310072,12733635,2102,2021-11-05 08:00:00,10,08:00:00,2021
58310073,12733636,2102,2021-11-05 09:00:00,6,09:00:00,2021
58310074,12733637,2102,2021-11-05 10:00:00,6,10:00:00,2021
58310075,12733638,2102,2021-11-05 11:00:00,6,11:00:00,2021
58310076,12733639,2102,2021-11-05 12:00:00,8,12:00:00,2021
58310077,12733640,2102,2021-11-05 13:00:00,4,13:00:00,2021
58310078,12733641,2102,2021-11-05 14:00:00,6,14:00:00,2021
58310079,12733642,2102,2021-11-05 15:00:00,10,15:00:00,2021
58310080,12733643,2102,2021-11-05 16:00:00,8,16:00:00,2021
58310081,12733644,2102,2021-11-05 17:00:00,17,17:00:00,2021
58310082,12733645,2102,2021-11-05 18:00:00,16,18:00:00,2021
58310083,12733646,2102,2021-11-05 19:00:00,23,19:00:00,2021
58310084,12733647,2102,2021-11-05 20:00:00,16,20:00:00,2021
58310085,12733648,2102,2021-11-05 21:00:00,18,21:00:00,2021
58310086,12733649,2102,2021-11-05 22:00:00,17,22:00:00,2021
58310087,12733650,2102,2021-11-05 23:00:00,17,23:00:00,2021
58310088,12733651,2102,2021-11-06 00:00:00,13,00:00:00,2021
58310089,12733652,2102,2021-11-06 01:00:00,11,01:00:00,2021
58310090,12733653,2102,2021-11-06 02:00:00,10,02:00:00,2021
58310091,12733654,2102,2021-11-06 03:00:00,13,03:00:00,2021
58310092,12733655,2102,2021-11-06 04:00:00,3,04:00:00,2021
58310093,12733656,2102,2021-11-06 05:00:00,5,05:00:00,2021
58310094,12733657,2102,2021-11-06 06:00:00,0,06:00:00,2021
58310095,12733658,2102,2021-11-06 07:00:00,1,07:00:00,2021
58310096,12733659,2102,2021-11-06 08:00:00,5,08:00:00,2021
58310097,12733660,2102,2021-11-06 09:00:00,10,09:00:00,2021
58310098,12733661,2102,2021-11-06 10:00:00,4,10:00:00,2021
58310099,12733662,2102,2021-11-06 11:00:00,2,11:00:00,2021
58310100,12733663,2102,2021-11-06 12:00:00,12,12:00:00,2021
58310101,12733664,2102,2021-11-06 13:00:00,12,13:00:00,2021
58310102,12733665,2102,2021-11-06 14:00:00,12,14:00:00,2021
58310103,12733666,2102,2021-11-06 15:00:00,26,15:00:00,2021
58310104,12733667,2102,2021-11-06 16:00:00,11,16:00:00,2021
58310105,12733668,2102,2021-11-06 17:00:00,18,17:00:00,2021
58310106,12733669,2102,2021-11-06 18:00:00,21,18:00:00,2021
58310107,12733670,2102,2021-11-06 19:00:00,16,19:00:00,2021
58310108,12733671,2102,2021-11-06 20:00:00,12,20:00:00,2021
58310109,12733672,2102,2021-11-06 21:00:00,18,21:00:00,2021
58310110,12733673,2102,2021-11-06 22:00:00,23,22:00:00,2021
58310111,12733674,2102,2021-11-06 23:00:00,15,23:00:00,2021
58310112,12733675,2102,2021-11-07 00:00:00,14,00:00:00,2021
58310113,12733676,2102,2021-11-07 01:00:00,17,01:00:00,2021
58310114,12733677,2102,2021-11-07 02:00:00,8,02:00:00,2021
58310115,12733678,2102,2021-11-07 03:00:00,11,03:00:00,2021
58310116,12733679,2102,2021-11-07 04:00:00,3,04:00:00,2021
58310117,12733680,2102,2021-11-07 05:00:00,2,05:00:00,2021
58310118,12733681,2102,2021-11-07 06:00:00,2,06:00:00,2021
58310119,12733682,2102,2021-11-07 07:00:00,2,07:00:00,2021
58310120,12733683,2102,2021-11-07 08:00:00,8,08:00:00,2021
58310121,12733684,2102,2021-11-07 09:00:00,7,09:00:00,2021
58310122,12733685,2102,2021-11-07 10:00:00,10,10:00:00,2021
58310123,12733686,2102,2021-11-07 11:00:00,7,11:00:00,2021
58310124,12733687,2102,2021-11-07 12:00:00,13,12:00:00,2021
58310125,12733688,2102,2021-11-07 13:00:00,9,13:00:00,2021
58310126,12733689,2102,2021-11-07 14:00:00,27,14:00:00,2021
58310127,12733690,2102,2021-11-07 15:00:00,24,15:00:00,2021
58310128,12733691,2102,2021-11-07 16:00:00,19,16:00:00,2021
58310129,12733692,2102,2021-11-07 17:00:00,29,17:00:00,2021
58310130,12733693,2102,2021-11-07 18:00:00,21,18:00:00,2021
58310131,12733694,2102,2021-11-07 19:00:00,31,19:00:00,2021
58310132,12733695,2102,2021-11-07 20:00:00,24,20:00:00,2021
58310133,12733696,2102,2021-11-07 21:00:00,17,21:00:00,2021
58310134,12733697,2102,2021-11-07 22:00:00,10,22:00:00,2021
58310135,12733698,2102,2021-11-07 23:00:00,8,23:00:00,2021
58310136,12733699,2102,2021-11-08 00:00:00,6,00:00:00,2021
58310137,12733700,2102,2021-11-08 01:00:00,3,01:00:00,2021
58310138,12733701,2102,2021-11-08 02:00:00,8,02:00:00,2021
58310139,12733702,2102,2021-11-08 03:00:00,3,03:00:00,2021
58310140,12733703,2102,2021-11-08 04:00:00,2,04:00:00,2021
58310141,12733704,2102,2021-11-08 05:00:00,0,05:00:00,2021
58310142,12733705,2102,2021-11-08 06:00:00,0,06:00:00,2021
58310143,12733706,2102,2021-11-08 07:00:00,0,07:00:00,2021
58310144,12733707,2102,2021-11-08 08:00:00,0,08:00:00,2021
58310145,12733708,2102,2021-11-08 09:00:00,0,09:00:00,2021
58310146,12733709,2102,2021-11-08 10:00:00,0,10:00:00,2021
58310147,12733710,2102,2021-11-08 11:00:00,1,11:00:00,2021
58310148,12733711,2102,2021-11-08 12:00:00,2,12:00:00,2021
58310149,12733712,2102,2021-11-08 13:00:00,2,13:00:00,2021
58310150,12733713,2102,2021-11-08 14:00:00,1,14:00:00,2021
58310151,12733714,2102,2021-11-08 15:00:00,1,15:00:00,2021
58310152,12733715,2102,2021-11-08 16:00:00,2,16:00:00,2021
58310153,12733716,2102,2021-11-08 17:00:00,0,17:00:00,2021
58310154,12733717,2102,2021-11-08 18:00:00,1,18:00:00,2021
58310155,12733718,2102,2021-11-08 19:00:00,3,19:00:00,2021
58310156,12733719,2102,2021-11-08 20:00:00,0,20:00:00,2021
58310157,12733720,2102,2021-11-08 21:00:00,3,21:00:00,2021
58310158,12733721,2102,2021-11-08 22:00:00,0,22:00:00,2021
58310159,12733722,2102,2021-11-08 23:00:00,0,23:00:00,2021
58310160,12733723,2102,2021-11-09 00:00:00,1,00:00:00,2021
58310161,12733724,2102,2021-11-09 01:00:00,4,01:00:00,2021
58310162,12733725,2102,2021-11-09 02:00:00,2,02:00:00,2021
58310163,12733726,2102,2021-11-09 03:00:00,2,03:00:00,2021
58310164,12733727,2102,2021-11-09 04:00:00,1,04:00:00,2021
58310165,12733728,2102,2021-11-09 05:00:00,0,05:00:00,2021
58310166,12733729,2102,2021-11-09 06:00:00,0,06:00:00,2021
58310167,12733730,2102,2021-11-09 07:00:00,0,07:00:00,2021
58310168,12733731,2102,2021-11-09 08:00:00,0,08:00:00,2021
58310169,12733732,2102,2021-11-09 09:00:00,0,09:00:00,2021
